编号,最近一次使用消费券的折扣,历史使用优惠券折扣的最大值,历史购买总次数,最近一次消费金额,历史消费金额的平均值,历史使用优惠券的频率,历史使用优惠券的总次数,历史购买产品数量,Action,next.1,next.2,next.3,next.4,next.5,next.6,next.7,next.8,Reward
443.0,1.0,1.0,1.0,65.96,65.96,1.0,1.0,1.0,1.0,1.0,1.0,2.0,68.0,66.97999999999999,1.0,2.0,2.0,68.0
443.0,1.0,1.0,2.0,68.0,66.97999999999999,1.0,2.0,2.0,2.0,2.0,2.0,3.0,82.71,72.22333333333331,1.0,3.0,3.0,82.71
444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
445.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,39.9,53.95,0.5,1.0,2.0,39.9
446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,150.49,150.49,1.0,1.0,2.0,150.49
446.0,3.0,3.0,1.0,150.49,150.49,1.0,1.0,2.0,3.0,3.0,3.0,1.0,150.49,150.49,2.0,2.0,2.0,0.0
446.0,3.0,3.0,1.0,150.49,150.49,2.0,2.0,2.0,3.0,3.0,3.0,2.0,133.86,142.175,1.5,3.0,3.0,133.86
446.0,3.0,3.0,2.0,133.86,142.175,1.5,3.0,3.0,3.0,3.0,3.0,2.0,133.86,142.175,2.0,4.0,3.0,0.0
447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,366.0,366.0,1.0,1.0,2.0,366.0
449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,84.62,84.62,1.0,1.0,1.0,84.62
449.0,2.0,2.0,1.0,84.62,84.62,1.0,1.0,1.0,2.0,2.0,2.0,2.0,80.62,82.62,1.0,2.0,2.0,80.62
449.0,2.0,2.0,2.0,80.62,82.62,1.0,2.0,2.0,1.0,1.0,2.0,3.0,315.54,160.26000000000002,1.0,3.0,3.0,315.54
449.0,1.0,2.0,3.0,315.54,160.26000000000002,1.0,3.0,3.0,0.0,0.0,2.0,4.0,202.73,170.8775,1.0,4.0,4.0,202.73
452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.96,65.96,1.0,1.0,1.0,65.96
452.0,1.0,1.0,1.0,65.96,65.96,1.0,1.0,1.0,3.0,3.0,3.0,1.0,65.96,65.96,2.0,2.0,1.0,0.0
452.0,3.0,3.0,1.0,65.96,65.96,2.0,2.0,1.0,3.0,3.0,3.0,2.0,58.11,62.035,1.5,3.0,2.0,58.11
452.0,3.0,3.0,2.0,58.11,62.035,1.5,3.0,2.0,1.0,1.0,3.0,3.0,295.73,139.93333333333334,1.3333333333333333,4.0,3.0,295.73
454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
454.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,99.8,99.8,2.0,2.0,1.0,99.8
454.0,2.0,3.0,1.0,99.8,99.8,2.0,2.0,1.0,1.0,1.0,3.0,2.0,136.0,117.9,1.5,3.0,3.0,136.0
454.0,1.0,3.0,2.0,136.0,117.9,1.5,3.0,3.0,1.0,1.0,3.0,3.0,204.0,146.6,1.3333333333333333,4.0,6.0,204.0
455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
455.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,65.96,101.97999999999999,1.0,2.0,2.0,65.96
456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
456.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,129.14,98.57,1.0,2.0,3.0,129.14
458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
458.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,87.05,87.05,2.0,2.0,1.0,87.05
458.0,2.0,3.0,1.0,87.05,87.05,2.0,2.0,1.0,1.0,1.0,3.0,2.0,136.0,111.525,1.5,3.0,3.0,136.0
458.0,1.0,3.0,2.0,136.0,111.525,1.5,3.0,3.0,0.0,0.0,3.0,3.0,209.0,144.01666666666668,1.3333333333333333,4.0,4.0,209.0
459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
460.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,111.08,89.53999999999999,1.0,2.0,2.0,111.08
460.0,3.0,3.0,2.0,111.08,89.53999999999999,1.0,2.0,2.0,1.0,1.0,3.0,3.0,99.0,92.69333333333333,1.0,3.0,3.0,99.0
460.0,1.0,3.0,3.0,99.0,92.69333333333333,1.0,3.0,3.0,2.0,2.0,3.0,4.0,356.96,158.76,1.0,4.0,4.0,356.96
461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,110.9,110.9,1.0,1.0,1.0,110.9
461.0,3.0,3.0,1.0,110.9,110.9,1.0,1.0,1.0,3.0,3.0,3.0,1.0,110.9,110.9,2.0,2.0,1.0,0.0
461.0,3.0,3.0,1.0,110.9,110.9,2.0,2.0,1.0,3.0,3.0,3.0,2.0,110.96,110.93,1.5,3.0,2.0,110.96
461.0,3.0,3.0,2.0,110.96,110.93,1.5,3.0,2.0,1.0,1.0,3.0,3.0,136.0,119.28666666666668,1.3333333333333333,4.0,4.0,136.0
462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
462.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,138.0,138.0,2.0,2.0,1.0,0.0
463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
463.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,109.32,123.66,1.0,2.0,3.0,109.32
463.0,2.0,2.0,2.0,109.32,123.66,1.0,2.0,3.0,3.0,3.0,3.0,3.0,137.9,128.40666666666667,1.0,3.0,4.0,137.9
463.0,3.0,3.0,3.0,137.9,128.40666666666667,1.0,3.0,4.0,3.0,3.0,3.0,4.0,138.0,130.805,1.0,4.0,5.0,138.0
463.0,3.0,3.0,4.0,138.0,130.805,1.0,4.0,5.0,1.0,1.0,3.0,5.0,318.0,168.244,1.0,5.0,6.0,318.0
463.0,1.0,3.0,5.0,318.0,168.244,1.0,5.0,6.0,1.0,1.0,3.0,6.0,307.52,191.45666666666668,1.0,6.0,7.0,307.52
463.0,1.0,3.0,6.0,307.52,191.45666666666668,1.0,6.0,7.0,2.0,2.0,3.0,7.0,99.8,178.36285714285714,1.0,7.0,8.0,99.8
463.0,2.0,3.0,7.0,99.8,178.36285714285714,1.0,7.0,8.0,3.0,3.0,3.0,7.0,99.8,178.36285714285714,1.1428571428571428,8.0,8.0,0.0
464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,133.86
464.0,3.0,3.0,1.0,133.86,133.86,1.0,1.0,1.0,2.0,2.0,3.0,2.0,99.8,116.83000000000001,1.0,2.0,2.0,99.8
464.0,2.0,3.0,2.0,99.8,116.83000000000001,1.0,2.0,2.0,1.0,1.0,3.0,3.0,68.0,100.55333333333334,1.0,3.0,3.0,68.0
464.0,1.0,3.0,3.0,68.0,100.55333333333334,1.0,3.0,3.0,1.0,1.0,3.0,4.0,136.0,109.415,1.0,4.0,5.0,136.0
464.0,1.0,3.0,4.0,136.0,109.415,1.0,4.0,5.0,3.0,3.0,3.0,4.0,136.0,109.415,1.25,5.0,5.0,0.0
465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,184.27,184.27,1.0,1.0,1.0,184.27
465.0,1.0,1.0,1.0,184.27,184.27,1.0,1.0,1.0,1.0,1.0,1.0,2.0,318.0,251.135,1.0,2.0,2.0,318.0
465.0,1.0,1.0,2.0,318.0,251.135,1.0,2.0,2.0,3.0,3.0,3.0,3.0,133.86,212.04333333333332,1.0,3.0,3.0,133.86
465.0,3.0,3.0,3.0,133.86,212.04333333333332,1.0,3.0,3.0,2.0,2.0,3.0,4.0,318.0,238.5325,1.0,4.0,4.0,318.0
465.0,2.0,3.0,4.0,318.0,238.5325,1.0,4.0,4.0,2.0,2.0,3.0,5.0,115.33,213.892,1.0,5.0,5.0,115.33
465.0,2.0,3.0,5.0,115.33,213.892,1.0,5.0,5.0,3.0,3.0,3.0,6.0,111.08,196.75666666666666,1.0,6.0,6.0,111.08
465.0,3.0,3.0,6.0,111.08,196.75666666666666,1.0,6.0,6.0,1.0,1.0,3.0,7.0,318.0,214.07714285714286,1.0,7.0,7.0,318.0
465.0,1.0,3.0,7.0,318.0,214.07714285714286,1.0,7.0,7.0,2.0,2.0,3.0,8.0,80.65,197.39875,1.0,8.0,8.0,80.65
465.0,2.0,3.0,8.0,80.65,197.39875,1.0,8.0,8.0,2.0,2.0,3.0,9.0,58.12,181.92333333333332,1.0,9.0,9.0,58.12
466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
466.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,109.56,109.56,2.0,2.0,2.0,109.56
466.0,2.0,3.0,1.0,109.56,109.56,2.0,2.0,2.0,3.0,3.0,3.0,2.0,115.88,112.72,1.5,3.0,3.0,115.88
467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
467.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,99.0,99.0,2.0,2.0,1.0,99.0
468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
468.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,318.0,193.0,1.0,2.0,2.0,318.0
472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,277.8,277.8,1.0,1.0,2.0,277.8
472.0,2.0,2.0,1.0,277.8,277.8,1.0,1.0,2.0,1.0,1.0,2.0,2.0,68.0,172.9,1.0,2.0,3.0,68.0
472.0,1.0,2.0,2.0,68.0,172.9,1.0,2.0,3.0,2.0,2.0,2.0,3.0,80.42,142.07333333333335,1.0,3.0,4.0,80.42
472.0,2.0,2.0,3.0,80.42,142.07333333333335,1.0,3.0,4.0,3.0,3.0,3.0,3.0,80.42,142.07333333333335,1.3333333333333333,4.0,4.0,0.0
472.0,3.0,3.0,3.0,80.42,142.07333333333335,1.3333333333333333,4.0,4.0,3.0,3.0,3.0,4.0,138.0,141.055,1.25,5.0,5.0,138.0
472.0,3.0,3.0,4.0,138.0,141.055,1.25,5.0,5.0,3.0,3.0,3.0,5.0,113.51,135.546,1.2,6.0,6.0,113.51
472.0,3.0,3.0,5.0,113.51,135.546,1.2,6.0,6.0,1.0,1.0,3.0,6.0,306.96,164.115,1.1666666666666667,7.0,7.0,306.96
472.0,1.0,3.0,6.0,306.96,164.115,1.1666666666666667,7.0,7.0,2.0,2.0,3.0,7.0,80.08,152.10999999999999,1.1428571428571428,8.0,8.0,80.08
472.0,2.0,3.0,7.0,80.08,152.10999999999999,1.1428571428571428,8.0,8.0,3.0,3.0,3.0,8.0,138.0,150.34625,1.125,9.0,9.0,138.0
472.0,3.0,3.0,8.0,138.0,150.34625,1.125,9.0,9.0,3.0,3.0,3.0,8.0,138.0,150.34625,1.25,10.0,9.0,0.0
472.0,3.0,3.0,8.0,138.0,150.34625,1.25,10.0,9.0,1.0,1.0,3.0,9.0,99.0,144.64111111111112,1.2222222222222223,11.0,10.0,99.0
472.0,1.0,3.0,9.0,99.0,144.64111111111112,1.2222222222222223,11.0,10.0,0.0,0.0,3.0,10.0,356.96,165.873,1.2,12.0,11.0,356.96
472.0,0.0,3.0,10.0,356.96,165.873,1.2,12.0,11.0,2.0,2.0,3.0,11.0,99.8,159.86636363636364,1.1818181818181819,13.0,12.0,99.8
473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,338.0,338.0,1.0,1.0,1.0,338.0
475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,209.0,209.0,1.0,1.0,1.0,209.0
475.0,3.0,3.0,1.0,209.0,209.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,209.0,209.0,2.0,2.0,1.0,0.0
475.0,3.0,3.0,1.0,209.0,209.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,209.0,209.0,1.5,3.0,2.0,209.0
476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
476.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,68.0,68.0,2.0,2.0,1.0,0.0
476.0,3.0,3.0,1.0,68.0,68.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,57.49,62.745000000000005,1.5,3.0,2.0,57.49
477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,191.63,191.63,1.0,1.0,2.0,191.63
482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
482.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,68.0,103.0,1.0,2.0,2.0,68.0
482.0,1.0,3.0,2.0,68.0,103.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,68.0,91.33333333333333,1.0,3.0,3.0,68.0
482.0,1.0,3.0,3.0,68.0,91.33333333333333,1.0,3.0,3.0,2.0,2.0,3.0,4.0,87.39,90.3475,1.0,4.0,4.0,87.39
482.0,2.0,3.0,4.0,87.39,90.3475,1.0,4.0,4.0,0.0,0.0,3.0,5.0,368.0,145.878,1.0,5.0,5.0,368.0
484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,126.38,126.38,1.0,1.0,1.0,126.38
484.0,1.0,1.0,1.0,126.38,126.38,1.0,1.0,1.0,1.0,1.0,1.0,2.0,138.0,132.19,1.0,2.0,2.0,138.0
484.0,1.0,1.0,2.0,138.0,132.19,1.0,2.0,2.0,2.0,2.0,2.0,3.0,97.63,120.67,1.0,3.0,3.0,97.63
484.0,2.0,2.0,3.0,97.63,120.67,1.0,3.0,3.0,2.0,2.0,2.0,4.0,99.8,115.4525,1.0,4.0,4.0,99.8
484.0,2.0,2.0,4.0,99.8,115.4525,1.0,4.0,4.0,2.0,2.0,2.0,5.0,227.26,137.814,1.0,5.0,8.0,227.26
484.0,2.0,2.0,5.0,227.26,137.814,1.0,5.0,8.0,2.0,2.0,2.0,6.0,99.8,131.47833333333332,1.0,6.0,9.0,99.8
484.0,2.0,2.0,6.0,99.8,131.47833333333332,1.0,6.0,9.0,2.0,2.0,2.0,7.0,253.83,148.95714285714283,1.0,7.0,13.0,253.83
484.0,2.0,2.0,7.0,253.83,148.95714285714283,1.0,7.0,13.0,3.0,3.0,3.0,7.0,253.83,148.95714285714283,1.1428571428571428,8.0,13.0,0.0
485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
485.0,1.0,1.0,1.0,138.0,138.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,68.0,103.0,1.0,2.0,2.0,68.0
485.0,1.0,1.0,2.0,68.0,103.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,209.0,138.33333333333334,1.0,3.0,3.0,209.0
485.0,0.0,1.0,3.0,209.0,138.33333333333334,1.0,3.0,3.0,2.0,2.0,2.0,4.0,55.14,117.535,1.0,4.0,4.0,55.14
485.0,2.0,2.0,4.0,55.14,117.535,1.0,4.0,4.0,1.0,1.0,2.0,5.0,138.0,121.628,1.0,5.0,5.0,138.0
486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.96,65.96,1.0,1.0,1.0,65.96
486.0,1.0,1.0,1.0,65.96,65.96,1.0,1.0,1.0,2.0,2.0,2.0,2.0,54.63,60.295,1.0,2.0,2.0,54.63
486.0,2.0,2.0,2.0,54.63,60.295,1.0,2.0,2.0,3.0,3.0,3.0,3.0,138.0,86.19666666666667,1.0,3.0,3.0,138.0
486.0,3.0,3.0,3.0,138.0,86.19666666666667,1.0,3.0,3.0,1.0,1.0,3.0,4.0,65.96,81.1375,1.0,4.0,4.0,65.96
487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,338.0,338.0,1.0,1.0,1.0,338.0
487.0,0.0,0.0,1.0,338.0,338.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,298.53,318.265,1.0,2.0,2.0,298.53
487.0,1.0,1.0,2.0,298.53,318.265,1.0,2.0,2.0,2.0,2.0,2.0,3.0,99.8,245.4433333333333,1.0,3.0,3.0,99.8
487.0,2.0,2.0,3.0,99.8,245.4433333333333,1.0,3.0,3.0,0.0,0.0,2.0,4.0,368.0,276.0825,1.0,4.0,4.0,368.0
488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,55.58,55.58,1.0,1.0,1.0,55.58
489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
489.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,89.0,78.5,1.0,2.0,2.0,89.0
490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
490.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,14.17,41.085,1.0,2.0,2.0,14.17
490.0,1.0,1.0,2.0,14.17,41.085,1.0,2.0,2.0,2.0,2.0,2.0,3.0,81.45,54.54,1.0,3.0,3.0,81.45
490.0,2.0,2.0,3.0,81.45,54.54,1.0,3.0,3.0,2.0,2.0,2.0,4.0,82.86,61.620000000000005,1.0,4.0,4.0,82.86
490.0,2.0,2.0,4.0,82.86,61.620000000000005,1.0,4.0,4.0,3.0,3.0,3.0,4.0,82.86,61.620000000000005,1.25,5.0,4.0,0.0
490.0,3.0,3.0,4.0,82.86,61.620000000000005,1.25,5.0,4.0,2.0,2.0,3.0,5.0,99.8,69.256,1.2,6.0,5.0,99.8
490.0,2.0,3.0,5.0,99.8,69.256,1.2,6.0,5.0,0.0,0.0,3.0,6.0,16.9,60.53,1.1666666666666667,7.0,6.0,16.9
490.0,0.0,3.0,6.0,16.9,60.53,1.1666666666666667,7.0,6.0,2.0,2.0,3.0,7.0,113.64,68.11714285714285,1.1428571428571428,8.0,7.0,113.64
490.0,2.0,3.0,7.0,113.64,68.11714285714285,1.1428571428571428,8.0,7.0,1.0,1.0,3.0,8.0,318.0,99.35249999999999,1.125,9.0,8.0,318.0
490.0,1.0,3.0,8.0,318.0,99.35249999999999,1.125,9.0,8.0,3.0,3.0,3.0,9.0,133.86,103.18666666666667,1.1111111111111112,10.0,9.0,133.86
490.0,3.0,3.0,9.0,133.86,103.18666666666667,1.1111111111111112,10.0,9.0,0.0,0.0,3.0,10.0,209.0,113.76799999999999,1.1,11.0,10.0,209.0
492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,83.23,83.23,1.0,1.0,1.0,83.23
493.0,2.0,2.0,1.0,83.23,83.23,1.0,1.0,1.0,1.0,1.0,2.0,2.0,68.0,75.61500000000001,1.0,2.0,2.0,68.0
493.0,1.0,2.0,2.0,68.0,75.61500000000001,1.0,2.0,2.0,3.0,3.0,3.0,3.0,115.21,88.81333333333333,1.0,3.0,3.0,115.21
493.0,3.0,3.0,3.0,115.21,88.81333333333333,1.0,3.0,3.0,3.0,3.0,3.0,4.0,112.15,94.64750000000001,1.0,4.0,4.0,112.15
494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
494.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,83.4,110.7,1.0,2.0,2.0,83.4
494.0,2.0,3.0,2.0,83.4,110.7,1.0,2.0,2.0,1.0,1.0,3.0,3.0,208.0,143.13333333333333,1.0,3.0,3.0,208.0
494.0,1.0,3.0,3.0,208.0,143.13333333333333,1.0,3.0,3.0,1.0,1.0,3.0,4.0,68.0,124.35,1.0,4.0,4.0,68.0
496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,199.6,199.6,1.0,1.0,2.0,199.6
496.0,2.0,2.0,1.0,199.6,199.6,1.0,1.0,2.0,3.0,3.0,3.0,2.0,138.0,168.8,1.0,2.0,3.0,138.0
497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,309.14,309.14,1.0,1.0,1.0,309.14
497.0,1.0,1.0,1.0,309.14,309.14,1.0,1.0,1.0,1.0,1.0,1.0,2.0,318.0,313.57,1.0,2.0,2.0,318.0
498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,55.1,55.1,1.0,1.0,1.0,55.1
498.0,2.0,2.0,1.0,55.1,55.1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,68.0,61.55,1.0,2.0,2.0,68.0
498.0,1.0,2.0,2.0,68.0,61.55,1.0,2.0,2.0,1.0,1.0,2.0,3.0,131.92,85.00666666666666,1.0,3.0,4.0,131.92
498.0,1.0,2.0,3.0,131.92,85.00666666666666,1.0,3.0,4.0,1.0,1.0,2.0,4.0,68.0,80.755,1.0,4.0,5.0,68.0
498.0,1.0,2.0,4.0,68.0,80.755,1.0,4.0,5.0,1.0,1.0,2.0,5.0,68.0,78.204,1.0,5.0,6.0,68.0
499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,183.29,183.29,1.0,1.0,1.0,183.29
499.0,1.0,1.0,1.0,183.29,183.29,1.0,1.0,1.0,1.0,1.0,1.0,2.0,138.0,160.64499999999998,1.0,2.0,2.0,138.0
499.0,1.0,1.0,2.0,138.0,160.64499999999998,1.0,2.0,2.0,3.0,3.0,3.0,3.0,138.0,153.09666666666666,1.0,3.0,3.0,138.0
511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,65.96,65.96,1.0,1.0,1.0,65.96
515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,239.6,239.6,1.0,1.0,4.0,239.6
516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
516.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,82.65,110.325,1.0,2.0,2.0,82.65
516.0,3.0,3.0,2.0,82.65,110.325,1.0,2.0,2.0,3.0,3.0,3.0,3.0,110.91,110.52,1.0,3.0,3.0,110.91
516.0,3.0,3.0,3.0,110.91,110.52,1.0,3.0,3.0,3.0,3.0,3.0,4.0,138.0,117.39,1.0,4.0,4.0,138.0
516.0,3.0,3.0,4.0,138.0,117.39,1.0,4.0,4.0,1.0,1.0,3.0,5.0,131.92,120.296,1.0,5.0,6.0,131.92
516.0,1.0,3.0,5.0,131.92,120.296,1.0,5.0,6.0,3.0,3.0,3.0,6.0,99.0,116.74666666666667,1.0,6.0,7.0,99.0
519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,99.8
519.0,2.0,2.0,1.0,99.8,99.8,1.0,1.0,1.0,2.0,2.0,2.0,2.0,199.6,149.7,1.0,2.0,3.0,199.6
524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,96.81,96.81,1.0,1.0,1.0,96.81
525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.75,204.75,1.0,1.0,1.0,204.75
526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,138.0
526.0,3.0,3.0,1.0,138.0,138.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,80.47,109.235,1.0,2.0,2.0,80.47
529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,68.0,1.0,1.0,1.0,68.0
532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
532.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,138.0,138.0,2.0,2.0,1.0,138.0
532.0,1.0,3.0,1.0,138.0,138.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,99.8,118.9,1.5,3.0,2.0,99.8
535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,62.74,62.74,1.0,1.0,1.0,62.74
536.0,2.0,2.0,1.0,62.74,62.74,1.0,1.0,1.0,2.0,2.0,2.0,2.0,96.81,79.775,1.0,2.0,2.0,96.81
